2020-05-06 19:53:19,"It has long been a stain on NZ that it allowed the influenza virus to reach independent Samoa in 1918. Thankfully this lesson has not been lost on both NZ, Samoa and other Pacific nations now. As Australia and NZ talk about free travel between the two countries, there has been mention of including Pacific nations. This would have do be done very very very carefully."
2020-05-06 21:17:55,"""But there is still one part of the country without a single confirmed case, much less a fatality: American Samoa.""

Not true. It seems impossible that there would be any confirmed cases on territories like Baker Island, Howland Island, or Navassa Island.

Also since the term used here is ""part of the country,"" there are potentially infinite parts without cases.

One of my teachers in high school warned me to be very cautious when using absolute words in my writing."
2020-05-06 22:04:47,"Seems like the perfect control group for antibody tests since most tests still have too many false positives and/or negatives. Give the test to a few hundred folks here. If they are all negative, at least we can finally rule out the false positives. Frankly, until a vaccine arrives, the corvid test isn’t nearly as important as the antibody test, but we need one that we can trust."
2020-05-06 21:35:57,Reward for best strategy is now people see lack of cases as evidence you're crazy for keeping them locked up.
2020-05-06 21:34:43,"I wonder if Trump has any RE there with the intention of evacuating when he has nowhere else to flee? That penthouse in Moscow doesn't look so attractive these days, even if Putin did give it to him as a reward for being a Russian Operative on his behalf."
2020-05-06 21:04:38,"People spread viruses so closing borders early and limiting travel very strictly are the only way to save lives. 

The US did not limit travel in and out of infected zones, did not isolate all those entering the country or a little infected zone. 

Australia and New Zealand, etc. shut their borders very early and dramatically. Anyone entering their territories was obliged to self-isolate at their own cost for 2 weeks (entries limited to citizens and legal immigrants). 

In France people were fined for being more than 1km from their homes. To leave, they needed to get a document from the internet describing where and why they were out of that 1k radius from their home address. That is how you enforce ""distancing"". 

Today in France, the limit is 100km or about 60 miles - as they open up slowly, with restrictions. 

If NYC (and the other early ""hot spots"") had acted to stop/control people from leaving or going into the infected areas, many thousands of lives might have been saved and hundreds of thousands of jobs could have continued, with precautions, in the less infected areas - allowing the focus and efforts to be concentrated on the hot spots. 

Maybe a lesson will be learned. Sealing off infected from non infected places saves lives and economies!"
2020-05-06 21:57:42,"Bloomberg may as well have given all he spent on his campaign, amounting to $10,000 to every man, woman and child in American Samoa, and got the same primary result. Then they’d not only be healthy but also sort of wealthy."
2020-05-06 21:13:01,They are lucky. Because with no members of the electoral college; Trump (honey badger) don't care.
2020-05-06 21:57:00,"Weren’t these also the guys who gave Mike Bloomberg his only primary victory? And doesn’t Moana live there? 

We’ve got a lot to learn from the people of the Pacific."
2020-05-06 22:25:18,"""Early March"" is a stretch for flight cancellations ... Hawaiian Airlines operated service from Pago Pago to Honolulu as scheduled until 3/26. 

Still,  the point stands:  Isolation + social distancing seems to work."
2020-05-06 23:58:46,"Kauai has not had a CV case in over three weeks and we are beginning to open up safely. Our mayor was the first in the state to issue lockdown orders, including a 9 PM - 5 AM curfew. People here respect our laws and almost all have followed social distancing, and wear masks in public. You cannot enter a place of business without a mask.
New people arriving on the island face a mandatory 14 day quarantine in place. Isolation works."
2020-05-07 00:25:48,"So far from Trump, so close to the United States"
2020-05-07 00:37:22,"I know another place, the abandoned astronaut base on the Moon. A good place to send those that want to spread the virus at Covid-19 parties!"
2020-05-07 02:02:28,A great island that cares for its people!
2020-05-07 04:13:33,We could learn a lot from their preparedness. Thank you for this very comprehensive article. Really enlightening.
2020-05-07 10:36:24,"As the Virgin Islands is the only US territory not mentioned in this article I’ll round out the data for readers: our population for all islands is about 105000.  Tested so far: more than 1000.  Positives: 66.  Deaths: 4.  Our governor put in place quarantines and social distancing, closed restaurants (except for call in/take out), salons and other non essential businesses, but hardware stores, KMart, gas and and groceries remained open. A broken toilet and dog food wait for no man or Governmental proclamation.  

Waiting out CV-19 between the trade winds and the deep blue sea, so far, has been okay. Government services are reduced but still exist, much business has been moved on-line, and we may even become full citizens of the 21st century under such accelerated necessity. If only we were allowed to vote, I know which knuckleheaded “head of state” would be kicked to the curb in a landslide.

Thank you NYT for the story on our territorial cousins.  Much appreciated."
2020-05-07 11:28:36,I follow social media posts from Guam. The recorded death toll in this article does not accurately describe the impact of covid-19 on the island population. Sailors from the USS Theodore Roosevelt disembarked to isolation in local hotels for quarantine for 14 days. So far 1102 of the 4800 on board when the virus impacted the crew have tested positive - 53 have recovered and 3 are still in treatment at the civilian hospital. Recent civilian statistics show 90 testing positive - 123 recovered - 23 active - 2 new positives and of the recovered 6 former cases reported positive again. American Samoa was fortunate they did not have to grapple with the presence of military personnel during this pandemic.
2020-05-07 14:49:17,And they were the biggest supporters of Mike Bloomberg.
2020-05-08 13:36:04,"Sorry, but it’s not rocket science.  I looked at the Johns Hopkins world map of the coronavirus  throughout the earliest days of its spread and saw that there were a significant cases in countries right on the equator.  That told me that warm weather had little or nothing to do with it."
2020-05-08 13:38:13,"This virus isn't going anywhere, especially if people don't follow recommendations of CDC.  Summer will be different this year, people have to adapt, that is a reality."
