2020-03-19 15:28:19,Great photos. It will all come back.
2020-03-19 15:30:57,Wonderful documentation of the reality of how lives are changing.  Thank you.
2020-03-19 15:31:15,So surreal but it is happening!  Great work that will almost certainly stay with us forever!
2020-03-19 15:31:36,"The photo of the SUV fully crammed with cases of water bottles is disgusting.  This is no worse than price-gouging:  goods are rationed based on money (or in this case, panic and waiting in line?).  The end result is the same:  one family has 25 cases of water they ""need"" and 24 other families have zero.
This behaviour should be regulated (and fined), during emergencies, the same as price gounging."
2020-03-19 15:32:41,"Very good job to both Ms. Gilbertson and the photo editors of the Times.  Do more on this and how it is affecting all.  It may not be appreciated now, but years from now."
2020-03-19 15:33:56,Why do I have this feeling that in some ways this break in activity will have a  positive side.  Perhaps it's a good thing that we stay home with our families and talk about things other than what we have to do next or where we need to be tomorrow.  Kinda like a great big snow day.....
2020-03-19 15:35:33,"Couple of thoughts for the day;  if Donald Trump wants to take credit for understanding the virus better than any of us, more power to him.  Own it Donald, own it.

Of greater consequence is the concept ""Don't waste the crisis.""  There will be a 'post covid -19' reality.  Climate change will need human intervention (ironic, right?) to slow down, giving our lives across the planet a chance to survive its worst impacts.  Nuclear weaponry is poised to incinerate billions of us - a 'post covid-19' reality must address the destruction of these weapons, and remove the possibility that they will, instead, destroy us.  

Of the human scaled actions that must be undertaken 'pc19' will be how we view our societies around the planet.  Covid 19 underscores that biology doesn't (it can't even can't) recognize cultural boundaries.  To be most human isn't to be first economically engaged, or politically engaged - it is to be biologically engaged first.  To that end, we must recognize that borders are obsolete, that power that serves only itself is both obsolete for our needs (besides being ruthless and evil) and damaging ecosystems earth wide.  Citizens of earth must be free to travel anywhere - we are one people, on one planet.

For the moment, those of us who can are self-isolating.  Many are engaged in working to safe lives, and 'flatten the curve'.

There is an opportunity to do better, and be better, post coronavirus.

More love, less evil.  More consciousness, less rote.

Thriving."
2020-03-19 15:38:54,"Our world was going along in its self centered,social media,screen staring for quite some time,this new reality is quite a shock to many."
2020-03-19 15:42:03,"An excellent reportage of the situation for sure. Here in Italy things have been started the same: people starting to get supplies compulsively, empty bars, restaurants and museums but sadly I'm honestly thinking the worst has yet to come. Something I don't think is enough known outside Italy: we're even running out of the places to bury the ones who, sadly, died and keep dying from this disease. May God be with us and with everyone. Ciao!"
2020-03-19 15:46:15,"lovely, heartbreaking photographs. thank you."
2020-03-19 17:14:07,"I’ve been to many of the places depicted here a mere two weeks ago. Without a single word, these poignant photographs if spaces transformed, show how extraordinary these times are."
2020-03-19 15:33:53,"Don’t worry the smog, garbage and racket will begin again and be even more oppressive than ever."
2020-03-19 16:48:19,White whites and black blacks–beautiful photography.
2020-03-19 15:46:00,"Thank you NYT's for these imporatant photo's. Some were so moving...California is struggling...wash your hands, believe in your strong immune system. This will pass."
2020-03-19 17:52:06,"Great photos! And the black/white format captures the shadows and gloom slowly settling over the city, while day-to-day life goes on.
Thank you."
2020-03-19 18:11:14,"amazing images, kudos to all involved but especially the photographer! The Purim shot is iconic."
2020-03-19 18:31:14,"Stunning photography capturing the stark reality of today. If this were the end, what do we wish we would have done differently? Perhaps this is a call to think about how we can be better versions of ourselves going forward and changing the pictures to depict a world of hope, compassion, prosperity and peace."
2020-03-19 20:40:27,We will return to 'normal.'  That we might recognize this moment as an opportunity to address the inevitable environmental catastrophe bearing down on us is pure innocence.  Fascinating to see these pictures and consider that a worldwide response to curing the virus of denial would look similar.  If only we could trigger the same cohesion and global response to this clear and present danger within our minds. We can't.
2020-03-20 04:09:38,Each of these images perfectly capture the surreal reality that is now unfolding around us.  A reality that was unimaginable only weeks ago.  Thank you for your art.
2020-03-20 08:43:53,"Great Expectations befall us. 

As a Native and Resident of San Diego, CA, I can say just like with blackouts we Californians are extremely nice to one another even though we want to grab everything, throw money on the counter and leave nothing for anyone else. 

We still say sorry when our grocery baskets clash in the market, even though we want run them over and take their basket for our own. 

We still are nice because when we lose these niceties, we declare this uncivil and that is when hope is less.

Many Californians have the complete sole ability to pay for entire grocery stores inventory of essentials for common life, but we don’t show up buy everything and pay an army of UBERs to cart it all away to our hoard. We do not. But we will fill up two baskets at Costco per person and call it fair. It is fair.

The CDC states on its website everyday for the past 30 years. 2 weeks of food needed stored for emergencies, but 30 days is recommended. And if you need something ask. But do not complain. The stores have been partially stocked for weeks. Everyone had their chance. 

I wait for the time when Cane Sugar becomes the highest amongst the tradable goods. Everyone has a birthday. 

To those with old and health complications. Say your goodbyes, godbless. You will be remembered an loved. 

Keep your head up California. 
The sun still shines. The waves always crash.

Great photos. These will be used for the rest of history to glimpse this present as it slips into the past."
2020-03-20 11:44:22,there is nobody alive who was an adult in 1918/1919 - enough analog documentation/history - so articles/images like these will inform the future when we cannot
2020-03-20 11:51:44,"Giving Mother Earth’s premier city New York a much needed rest.
Ashley Gilbertson has beautifully photographed the emptiness of space brought about by the presence of an  mere Virus.
Humans have gone into hibernation and Virus prowls around,unseen,unphotographed.
The power of Nature to redeem its space is evident in the photos."
2020-03-20 08:26:27,"There are no blacks or whites to a virus, everyone is an equal grey."
2020-03-17 19:18:20,"These scientific geniuses and hard workers are doing great humanitarian work developing potential therapies and potential vaccines.

It's a shame that when they finally discover a working treatment or an antidote that our unstable genius will take full credit for their work.

Three cheers for science, education, taxpayer-funded research and human ingenuity !"
2020-03-17 19:45:52,"What about Chloroquine ?
Promising clinical trials were published recently from China, France and US."
2020-03-17 19:53:20,"Terrific, I’m so grateful for these heroes. Next, can we please elect a government that actually values science?"
2020-03-17 20:01:32,What about the angiotensin receptor blocker LOSARTAN?  search ACE2 and Losartan at PubMed.  (and surely they've done so?)  Was researched during the SARS epidemic.
2020-03-17 20:24:20,"I have lived my life as an engineer/scientist in the belief that when people collaborate to address an urgent problem amazing things happen.

The scientists at the Quantitative Biosciences Institute, Mount Sinai Hospital, and the Pasteur Instituted are to be applauded for their ""drop everything else"" attitude, and for working 24x7 to try to bring treatments to the world.

My thanks also to all the health care workers who are on the front lines of fighting this disease, including my daughter-in-law, an MD at MGH in Boston.  We are all inspired by your efforts on our behalf, and honor the risks you and your families are willing to take for the sake of others.

Eventually we will cure this disease, or at least have viable treatments and vaccines.  Thank you to the scientists leading this effort for give it their very best."
2020-03-17 20:05:45,"I saw Dr. David Ho in tv the other night.  He is the researcher who finally came up treatment to HIV that has proved successful.  Jack Ma the head of Ali Baba in China was given him several millions so the 3 labs he operates can see if the is something similar can work with covid 19.  Both those viruses are types of the corona virus.  I hope he has lot so success.
He was certainly confident in his labs ability."
2020-03-17 19:44:06,Thoughts and prayers versus hard nose silence. Choose
