2021-06-17 20:36:09,"“In hindsight, the choice to work in hospitals was a mistake. Scientists now know that the best time to try to block the coronavirus is in the first few days of the disease…”

Wow. It’s been known for a long time that anti-virals for certain types of infections need to be given very early in the course of infection. I’m surprised that no one thought to investigate that possibility at the outset of the pandemic."
2021-06-17 20:45:25,This could be like a renaissance of basic research to￼ develop antiviral drugs against all types of infections like previously happened with antibiotics - lots of morbidity and mortality occurs from viruses - nobels may be handed out for some of these results.
2021-06-17 21:39:08,"Nice to see physicians contributing to the comments. Science and technology will help prevent and deal with the next pandemic. Maybe something good will come from the deaths of 600K Americans. It would just compound the tragedy if effective antivirals weren't developed for coronaviruses. It may take years, but I am glad to see the investments are being made now!"
2021-06-17 20:55:26,"I can't help but laugh at Merck's hail mary of a move to save face, after they bungled their own covid vaccine development. Yeah sure, count on a magic silver bullet and get a big lump of money from the government to burn."
2021-06-17 20:38:39,"""Remdesivir might work more effectively if people could take it earlier in the course of Covid-19 as a pill.""

It seemed to work for a certain virus-denying President when he contracted Covid."
2021-06-17 21:34:45,"The Pfizer drug, PF-07321332, looks very promising.  Will be waiting for the clinical trial results."
2021-06-17 21:06:06,"If any of these drugs is successful, I wonder what will happen when those hesitant to take the vaccine become infected with covid-19. Will they be hypocrites and accept this medication, or will they hold firm and say that they refuse to take 'experimental' or 'too new' drugs?"
2021-06-17 21:45:38,Extensive basic research paved the way for the Covid vaccines. Great to see the Biden administration starting to make similar investments in Covid treatments.
2021-06-17 21:31:55,"It's time for the government to start looking at Sorrento Therapeutics for a pill. They have everything else but the hedge fund people from the big Parma have blocked them from everything. Uk, South America, India, China, all buying from them. It's been more important for both Trump and the Biden administration to please the big pharma at the cost of lives. Every news outlets that I have written to have never once acknowledged this  Check out Sorrento Therapeutics and see the truth in what they have had for many months."
2021-06-18 14:44:52,"""Scientists now know that the best time to try to block the coronavirus is in the first few days of the disease, when the virus is replicating rapidly and the immune system has not yet mounted a defense.""

Wow, what a game changer it would be if they can successfully develop a reliable pill to block or at least reduce the replication of most coronaviruses during the crucial early stage. Good luck to them all, and keep up the great work! I am already in awe of the amazing work they have done for all the vaccines already!"
2021-06-18 14:49:25,"What about ivermectin? Isn't it being used effectively outside the US? Probably ""dangerous and unreliable"" because it's cheap and big Pharma can't patent it."
2021-06-18 15:01:30,And how much will they charge for this pill?
2021-06-22 14:10:27,All indications are that Ivermectin is safe and effective…and cheap. Which is why it has been demonized by a Health Industry dedicated to profit over health.
2021-06-22 14:11:58,"Unfortunately the system is rigged in favor of well connected super wealthy big pharma candidates while smaller companies with viable anti- virals have to plow through bureaucratic red tape as if in slow motion. Brilacidin, a defensin-mimetic, seems the most promising anti viral from what I have read and looks to finally be approaching phase 2 trial results in the next 1-3 months. But this is a neglected category that deserves priority status. And all candidates should be treated on the basis of their merits - not political connections."
2021-06-22 18:26:52,"The anti-vaxxers cannot complain about taking a pill if shots are off the table to corral Covid infections. 
Some will find room to reject direction pill or otherwise. The idiocy of human thinking."
2021-06-22 19:45:16,"Follow the money.  Can anyone please explain and justify spending $3.2 billion on developing a pill for a virus that will basically disappear?  Way too much and way too late. There were existing options before but since Trump mentioned them and they actually worked, the crisis would not have been a crisis.

What have we learned from this tragedy?  Never, never trust governmental bureaucrats with your life.  We are all sacrificial serfs in their quest for power."
2021-06-22 20:40:24,"Studies have already proven the effectiveness of Ivermectin and Hydroxychloriquin if given early, BUT there's no money in them so they had to be discredited and all therapeutics had to be discredited until after the vaccines were distributed. Now that billions have been made from the vaccines time to make billions off a new drug.. The FDA lost even more credibility after authorizing a failed but very expensive Alzheimer's drug in which studies were stopped midway because it didn't work.."
2021-06-22 20:40:24,"Studies have already proven the effectiveness of Ivermectin and Hydroxychloriquin if given early, BUT there's no money in them so they had to be discredited and all therapeutics had to be discredited until after the vaccines were distributed. Now that billions have been made from the vaccines time to make billions off a new drug.. The FDA lost even more credibility after authorizing a failed but very expensive Alzheimer's drug in which studies were stopped midway because it didn't work.."
2021-06-22 22:24:59,A higher price should be charged to the unvaxxed.  No deductions and no write offs and no Medicaid.  I am so done with these folks- they need to pay a price for the never ending pandemic we endure due to their idiocy.
2021-06-23 01:21:31,"Maybe Brilacidin will be the path forward. Not just for coronaviruses, but many other indications as well."
2021-06-18 10:35:22,"Part of the decline is due to the temporary pause re: blood clots a couple months ago, yes.  But, in the past two months, we've also seen availability of Pfizer and Moderna go up tremendously (as mentioned in the article).  In March, the calculus was get any dose as soon as possible and one couldn't afford to be picky.  Now, anyone who is actually motivated to seek out a vaccine has a choice, and most of them are choosing to be ""inconvenienced"" by an extra dose of PFE or MRNA because 95% sounds a lot better than 72%."
2021-06-18 10:50:15,"""people started to get this concept that maybe there’s something better about being immunized with Pfizer and Moderna.”

Yes, what a concept. The MRNA vaccines are more effective and devoid of the miniscule yet still present dangers of the J&J vaccine. They are also more effficacious than the J&J vaccine after a SINGLE dose. We have also been widely informed that the second dose of the MRNA vaccines is needed to establish an immune response 'memory', leading to popular speculation that the J&J vaccine does will not provide enduring protection. 

Johnson & Johnson made an inferior product. People do not want to settle for it. Even here in Germany, I have friends who are desperate to be vaccinated yet have turned down offers for the J&J vaccine. I don't blame them. It has effectively become a class-structured vaccination program, with MRNA for those with advantages and J&J or Astrazeneca for everyone else."
2021-06-18 10:59:16,"This has been a ridiculous failure of messaging on the part of federal and state officials and a win for peddlers of fear, ignorance and misinformation. 

The press made this worse by hyping issues that had little impact on would-be recipients like yield fallout in manufacturing, which, if anything was a quality control success story.

A shameful failure."
2021-06-18 10:58:02,Can these doses be shipped immediately to nations desperately in need of vaccines?
2021-06-18 11:11:44,"One other possible reason for the low interest is there has been zero CDC statements or 
media reporting about J&J’s efficacy against variances, compared to lots of reassurances regarding the success of the mRNA, at least after two doses.  As one of the 11 million who got the J&J because experts said to take whatever was available, I frankly feel abandoned and very worried when I read about the very low efficacy of single mRNA doses."
2021-06-18 11:22:12,"To read this article is to realize that the American public is taking a 'consumer' approach to getting vaccinated.  ""What's the scuttlebutt on this or that vaccine? Should I refuse a vaccine offered by my medical provider, and hold out for something I hear is better?""  The fact is that Johnson & Johnson and Astrazeneca are highly effective vaccines.  What is persistently not mentioned when their ~75% efficacy is compared to the ~95%efficacy of Pfizer and Moderna is that all  four give almost 100% protection against serious or fatal cases of Covid.  And all four are statistically MUCH safer than getting Covid in its many variants.  The western world has lost touch with the realities of life lived under the constant threat of serious, contagious diseases.  At the soup kitchen in our UK community we hope that Johnson & Johnson will be a life-saver for homeless people, who are unlikely to return for second jabs.  Under the UK NHS, we are not given a choice of vaccine; I have had Astrazeneca, my husband had Pfizer.  Get vaccinated as soon as you can, and let's beat the notion of a class-structured vaccine program.  It's based on misinformation, and a false sense of safety in a western world that's forgotten what things used to be like."
2021-06-18 11:28:34,I already got corona while going to a Black Coffee concert in Tulum Mexico in January and I felt like getting two shots was overkill (plus I hate needles) so the Janssen vax was perfect for me in order to get a vaccine card and fly around internationally as it is accepted in the EU too.  I think for the people like me who basically didn’t know we had corona until after the fact this is a perfect vaccine to perk up the immune system a bit more and get the paperwork in place as well as get the herb immunity stats up since obviously many cases such as mine went unreported.
2021-06-18 10:46:01,"It was a mistake halting the vaccine in retrospect. It is a good vaccine and, because of its single-dose, regular storage form, would have been very good for administration in rural populations and in the younger. 

I say send it overseas immediately, where they will be used."
2021-06-18 10:56:37,"This is so sad. Millions of doses are thrown out or unused, while millions remain unvaccinated. Anti-vaxxers are not getting vaccinated, let alone choosing a vaccine that fuels their conspiracy theories. Send the vaccines to other countries that are more receptive, as a low risk vaccine is still better than no vaccine."
